,Unnamed: 0,Id,MSSubClass,LotFrontage,LotArea,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,GarageQnC,GarageEra,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,FireplaceQuNum,FireplaceParameter,HeatingRank,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,TotalArea,TotalFinishedSF,TotalOutdoorArea,TotalRooms,RoomDensity,TotalFloors,Has2ndFloor,TotalBathrooms,BathPerRoom,BathQualityInteraction,TotalKitchens,KitchenPremium,HouseAge,YearsSinceRemodel,IsRemodeled,RecentRemodel,HouseAgeBin,TotalPorchArea,HasPorch,OutdoorLuxury,HasPool,BsmtFinishedRatio,HasFinishedBsmt,BasementScore,OverallScore,ExteriorScore,LuxuryScore,LivingAreaRatio
730,730,731,120,39.0,5389,4,2,8,5,1995,1996,0.0,4,3,4,3,1,6,1180,1,0,415,1595,4,1,4,1616,0,0,1616,1,0,2,0,2,1,4,5,7,608,2,237,152,0,0,0,0,0.0,0,0,3,2010,12.373707715234994,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3211,2796,389,8,269.3333333333333,1,0,3.0,0.5,24.0,1,16,15,14,1,0,3,152,1,389,0,0.7393483709273183,1,24,40,12,20,0.5031133250311333
731,731,732,80,73.0,9590,4,2,7,5,2003,2003,442.0,4,3,5,3,3,6,786,1,0,82,868,4,1,4,1146,0,0,1146,1,0,2,0,3,1,4,6,7,438,2,160,22,0,0,0,0,0.0,0,0,5,2007,12.141539457711714,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,True,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2014,1932,182,10,163.71428571428572,1,0,3.0,0.4285714285714285,21.0,1,16,4,4,0,1,4,22,1,182,0,0.904487917146145,1,60,35,12,19,0.5687344913151364
732,732,733,60,75.0,11404,4,2,7,5,1998,1999,202.0,4,3,4,3,3,5,252,1,0,901,1153,4,1,4,1153,878,0,2031,0,0,2,1,3,1,4,8,7,541,2,192,84,0,0,0,0,0.0,0,0,7,2008,12.312686874960354,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3184,2283,276,12,225.66666666666663,2,1,2.5,0.2777777777777778,17.5,1,16,10,9,1,1,4,84,1,276,0,0.218370883882149,1,48,35,12,19,0.6376766091051805
733,733,734,20,80.0,10000,4,2,5,6,1961,1983,0.0,3,3,3,3,1,4,594,1,0,270,864,4,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,7,264,2,165,0,0,0,0,0,1.0,1,400,3,2009,11.786008995353765,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2008,1738,165,10,163.42857142857142,1,0,2.0,0.2857142857142857,10.0,1,9,48,26,1,0,2,0,0,165,0,0.6867052023121387,1,18,30,9,15,0.569437531110005
734,734,735,20,0.0,8978,4,2,5,5,1968,1968,0.0,3,3,3,3,1,1,0,1,0,948,948,2,1,4,948,0,0,948,0,0,1,0,3,1,3,6,7,300,2,147,0,0,0,0,0,0.0,0,0,5,2007,11.58989576532275,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1896,948,147,10,135.42857142857142,1,0,1.0,0.1428571428571428,5.0,1,9,39,39,0,0,2,0,0,147,0,0.0,0,18,25,9,13,0.4997364259356879
735,735,736,75,60.0,10800,4,2,7,7,1914,1970,0.0,3,3,4,3,2,3,390,1,0,490,880,1,0,4,880,888,0,1768,0,0,1,1,2,1,3,6,7,320,0,0,341,0,0,0,0,0.0,0,0,10,2006,12.001511614739403,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,3.0,3.295836866004329,5,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2648,2158,341,9,252.57142857142856,2,1,1.5,0.2142857142857142,10.5,1,9,92,36,1,0,1,341,1,341,0,0.4426787741203178,1,36,49,9,14,0.6674216685541714
736,736,737,90,60.0,8544,4,2,3,4,1950,1950,0.0,3,3,0,0,0,0,0,0,0,0,0,3,0,2,1040,0,0,1040,0,0,2,0,2,2,3,6,7,400,2,0,0,0,0,0,0,0.0,0,0,7,2006,11.445727410406752,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1040,1040,0,10,148.57142857142858,1,0,2.0,0.2857142857142857,6.0,2,9,56,56,0,0,2,0,0,0,0,0.0,0,0,12,9,12,0.999039385206532
737,737,738,60,72.0,10463,4,2,8,5,2005,2005,0.0,4,3,4,3,1,1,0,1,0,893,893,4,1,4,901,900,0,1801,0,0,2,1,3,1,4,8,7,800,2,0,116,0,0,0,0,0.0,0,0,6,2006,12.3879816172226,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,True,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2694,1801,116,12,200.11111111111111,2,1,2.5,0.2777777777777778,20.0,1,16,1,1,0,1,4,116,1,116,0,0.0,0,24,40,12,20,0.6682745825602968
738,738,739,90,60.0,10800,4,2,5,5,1987,1988,0.0,3,3,4,4,4,6,1200,1,0,0,1200,2,1,4,1200,0,0,1200,3,0,3,0,3,1,3,5,7,0,2,120,0,0,0,0,0,0.0,0,0,3,2009,12.095146671399466,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,False,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2400,2400,120,9,200.0,1,0,6.0,1.0,30.0,1,9,22,21,1,0,3,0,0,120,0,0.9991673605328892,1,80,25,9,13,0.4997917534360683
739,739,740,60,65.0,9313,4,2,7,5,2004,2004,0.0,4,3,4,3,1,1,0,1,0,864,864,4,1,4,864,864,0,1728,0,0,2,1,3,1,4,7,7,572,2,187,56,0,0,0,0,0.0,0,0,4,2009,12.154784614286667,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2592,1728,243,11,216.0,2,1,2.5,0.3125,17.5,1,16,5,5,0,1,4,56,1,243,0,0.0,0,24,35,12,19,0.6664095642113382
740,740,741,70,60.0,9600,4,2,5,7,1910,2002,0.0,3,4,2,2,1,1,0,1,0,264,264,4,1,4,768,664,0,1432,0,0,2,0,2,1,3,7,7,360,2,270,0,112,0,0,0,3.0,0,0,5,2007,11.790564777297387,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,1,False,False,False,False,True,0.0,0.0,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1696,1432,382,10,179.0,2,1,2.0,0.25,10.0,1,9,97,5,1,1,1,112,1,382,0,0.0,0,8,35,12,15,0.8438420742486741
741,741,742,20,65.0,6768,4,2,6,8,1961,1996,0.0,3,4,3,3,2,6,832,1,0,80,912,3,1,4,912,0,0,912,1,1,1,0,3,1,4,5,7,288,2,168,0,0,0,0,0,3.0,0,0,5,2008,11.863589378812122,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,False,False,False,False,True,0.0,0.0,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1824,1744,168,9,152.0,1,0,2.5,0.4166666666666667,15.0,1,16,47,12,1,0,2,0,0,168,0,0.9112814895947426,1,27,48,12,16,0.4997260273972603
742,742,743,20,65.0,8450,4,2,7,5,2000,2001,108.0,3,3,4,3,1,1,0,1,0,1349,1349,4,1,4,1349,0,0,1349,0,0,2,0,3,1,3,6,7,539,2,120,55,0,0,0,0,3.0,0,0,12,2007,12.095146671399466,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2698,1349,175,10,192.7142857142857,1,0,2.0,0.2857142857142857,14.0,1,9,7,6,1,1,4,55,1,175,0,0.0,0,24,35,9,17,0.4998147462022971
743,743,744,80,70.0,12886,4,2,5,6,1963,1999,0.0,3,3,4,3,3,5,444,1,0,76,520,4,1,4,1464,0,0,1464,0,1,2,0,3,1,3,6,5,480,2,302,0,0,0,100,0,0.0,0,0,10,2009,12.07254696717504,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1984,1908,402,10,209.14285714285717,1,0,2.5,0.3571428571428571,12.5,1,9,46,10,1,1,2,100,1,402,0,0.8522072936660269,1,48,30,9,15,0.7375314861460958
744,744,745,120,41.0,5395,4,2,8,5,1993,1993,0.0,4,3,4,3,1,6,733,1,0,604,1337,3,1,4,1337,0,0,1337,1,0,2,0,2,1,4,5,7,462,2,96,0,70,168,0,0,0.0,0,0,10,2008,12.100717685412471,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2674,2070,334,8,222.83333333333331,1,0,3.0,0.5,24.0,1,16,15,15,0,0,3,238,1,334,0,0.5478325859491778,1,24,40,12,19,0.4998130841121495
745,745,746,60,0.0,8963,4,2,8,9,1976,1996,289.0,5,4,3,4,1,6,575,5,80,487,1142,4,1,4,1175,1540,0,2715,0,1,3,1,4,1,4,11,7,831,2,0,204,0,0,0,0,0.0,0,0,7,2008,12.61087420020211,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,False,False,True,False,False,3.0,3.295836866004329,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3857,3370,204,16,226.25,2,1,4.0,0.3333333333333333,32.0,1,16,32,12,1,0,2,204,1,204,0,0.5730533683289589,1,24,72,20,21,0.7037325038880249
746,746,747,60,0.0,8795,4,2,7,5,2000,2000,0.0,4,3,4,3,1,6,300,1,0,652,952,4,1,4,980,1276,0,2256,0,0,2,1,4,1,4,8,7,554,2,224,54,0,0,0,0,0.0,0,0,4,2009,12.371591321286903,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,False,False,True,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3208,2556,278,13,250.66666666666663,2,1,2.5,0.2777777777777778,17.5,1,16,9,9,0,1,4,54,1,278,0,0.3147953830010493,1,24,35,12,19,0.7030227485197881
747,747,748,70,65.0,11700,4,2,7,7,1880,2003,0.0,4,3,3,2,1,1,0,1,0,1240,1240,2,0,4,1320,1320,0,2640,0,0,1,1,4,1,4,8,7,864,0,181,0,386,0,0,0,0.0,0,0,5,2009,12.491176396967154,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,4.0,2.772588722239781,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3880,2640,567,13,293.3333333333333,2,1,1.5,0.1666666666666666,10.5,1,16,129,6,1,1,1,386,1,567,0,0.0,0,12,49,12,17,0.6802370523061066
748,748,749,20,59.0,10593,4,2,7,5,1996,1996,338.0,4,3,4,3,1,6,919,1,0,801,1720,4,1,4,1720,0,0,1720,1,0,2,0,3,1,4,7,7,527,2,240,56,154,0,0,0,0.0,0,0,3,2010,12.469978029554952,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3440,2639,450,11,215.0,1,0,3.0,0.375,21.0,1,16,14,14,0,0,3,210,1,450,0,0.5339918651946542,1,24,35,12,19,0.4998546934030805
749,749,750,50,50.0,8405,4,2,4,3,1945,1950,0.0,3,3,0,0,0,0,0,0,0,0,0,2,0,2,1088,441,0,1529,0,0,2,0,4,1,3,9,4,240,0,92,0,185,0,0,0,0.0,0,0,4,2009,11.49273296168228,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,0.0,0.0,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1529,1529,277,14,152.9,2,1,2.0,0.2,8.0,1,9,64,59,1,0,1,185,1,277,0,0.0,0,0,12,9,12,0.9993464052287582
750,750,751,50,55.0,8800,4,2,4,7,1910,2004,0.0,3,3,3,2,1,1,0,1,0,576,576,3,1,4,792,348,0,1140,0,0,1,0,3,1,3,7,5,0,0,0,160,0,0,0,0,0.0,0,0,6,2010,11.477308649967686,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,False,False,False,False,False,0.0,0.0,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1716,1140,160,11,142.5,2,1,1.0,0.125,4.0,1,9,100,6,1,1,1,160,1,160,0,0.0,0,12,28,9,13,0.663948747815958
751,751,752,60,0.0,7750,4,2,7,5,2003,2003,0.0,4,3,4,3,1,1,0,1,0,660,660,4,1,4,660,660,0,1320,0,0,2,1,3,1,4,6,7,400,2,0,48,0,0,0,0,0.0,0,0,8,2007,11.995357787034976,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1980,1320,48,10,188.57142857142856,2,1,2.5,0.3571428571428571,17.5,1,16,4,4,0,1,4,48,1,48,0,0.0,0,24,35,12,19,0.6663301362948006
752,752,753,20,79.0,9236,4,2,6,5,1997,1997,0.0,3,4,4,3,4,6,1200,1,0,279,1479,4,1,4,1494,0,0,1494,1,0,2,0,3,1,4,6,7,576,2,168,27,0,0,0,0,0.0,0,0,7,2006,12.28765724080691,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2973,2694,195,10,213.42857142857144,1,0,3.0,0.4285714285714285,18.0,1,16,9,9,0,1,4,27,1,195,0,0.8108108108108109,1,60,30,12,17,0.5023537323470074
753,753,754,60,80.0,10240,4,2,8,5,2005,2005,178.0,4,3,4,3,2,1,0,1,0,1030,1030,3,1,4,1038,1060,0,2098,0,0,2,1,3,1,5,8,7,878,2,192,52,0,0,0,0,0.0,0,0,3,2006,12.526346537332584,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,True,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3128,2098,244,12,233.11111111111111,2,1,2.5,0.2777777777777778,20.0,1,25,1,1,0,1,4,52,1,244,0,0.0,0,36,40,12,20,0.6705017577500799
